AGI	Experiment	Category	Melt_Cat
AT3G16640	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G16770	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G16780	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G16857	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G16870	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17040	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17090	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17100	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17210	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17240	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17390	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17460	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17510	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17580	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17640	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17650	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17680	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17790	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17800	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17820	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17840	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17950	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G17998	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18000	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18010	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18030	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18035	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18050	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18060	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18090	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18170	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18215	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18230	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18390	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18490	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18535	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18560	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18710	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18780	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18800	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18815	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18850	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18930	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18960	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G18980	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G19000	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G19002	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G19020	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G19120	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G19360	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G19380	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G19420	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G19460	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G19540	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G19680	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G19820	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G19850	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G19860	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G19870	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G19970	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G19980	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G20015	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G20120	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G20170	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G20240	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G20260	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G20310	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G20350	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G20470	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G20640	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G20670	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G20680	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G20760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G20770	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G20820	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G20830	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G20898	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G20900	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G21055	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G21110	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G21190	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G21220	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G21270	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G21550	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G21560	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G21650	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G21690	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G21750	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G21755	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G21760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G21780	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G21790	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G21800	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G21890	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22070	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22072	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22104	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22120	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22121	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22160	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22230	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22270	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22300	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22310	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22320	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22380	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22420	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22530	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22550	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22560	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22800	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22820	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22840	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22845	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22960	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G22968	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G23000	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G23130	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G23300	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G23450	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G23730	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G23750	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G23780	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G23810	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G23820	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G23830	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G23840	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G23880	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G23900	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G23940	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G23990	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G24050	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G24080	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G24140	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G24150	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G24440	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G24480	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G24490	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G24518	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G24520	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G24530	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G24550	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G24660	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G24760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G24770	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G24860	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25030	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25100	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25210	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25440	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25500	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25520	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25530	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25545	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25570	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25572	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25585	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25590	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25700	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25710	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25717	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25780	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25870	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25882	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25890	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G25910	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26000	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26030	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26070	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26125	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26290	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26310	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26420	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26430	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26520	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26560	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26570	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26580	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26600	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26618	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26630	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26640	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26650	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26700	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26710	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26730	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26744	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26780	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26810	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26932	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G26935	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27010	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27025	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27060	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27230	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27250	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27260	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27360	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27380	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27415	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27416	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27560	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27660	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27690	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27700	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27740	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27750	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27809	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27810	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27830	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27850	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27880	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G27906	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G28140	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G28160	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G28180	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G28270	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G28450	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G28500	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G28540	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G28560	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G28570	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G28690	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G28720	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G28860	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G28900	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G28910	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G28917	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G28920	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G29030	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G29240	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G29270	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G29300	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G29370	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G29400	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G29670	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G30390	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G30775	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G42050	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G42790	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G43230	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G43630	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G43720	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G44010	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G44050	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G44110	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G44310	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G44326	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G44330	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G44380	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G44430	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G44590	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G44720	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G44735	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G44860	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G45030	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G45210	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G45230	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G45630	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G45830	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G45900	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G45930	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G45980	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G46030	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G46040	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G46100	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G46110	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G46290	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G46320	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G46430	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G46450	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G46520	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G46530	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G46550	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G46590	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G46600	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G46620	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G46740	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G46830	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G47070	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G47080	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G47420	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G47470	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G47500	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G47520	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G47600	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G47620	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G47670	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G47820	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G47890	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G47940	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G48000	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G48050	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G48060	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G48070	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G48115	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G48140	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G48185	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G48240	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G48430	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G48560	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G48690	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G48800	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G48870	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G48880	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G48890	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G48930	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49010	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49160	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49220	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49310	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49350	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49430	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49470	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49601	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49668	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49670	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49750	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49790	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49810	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49870	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49880	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49900	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49910	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49940	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G49990	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50060	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50070	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50080	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50220	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50270	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50280	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50330	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50340	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50350	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50370	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50410	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50570	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50580	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50630	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50690	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50700	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50750	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50780	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50850	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50870	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50890	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G50930	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51080	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51160	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51238	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51240	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51290	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51370	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51410	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51470	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51500	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51550	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51580	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51620	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51640	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51670	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51720	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51740	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51880	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51930	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G51990	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52060	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52070	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52072	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52105	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52110	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52250	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52290	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52360	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52380	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52440	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52470	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52480	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52490	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52500	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52525	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52540	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52560	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52580	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52605	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52610	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52710	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52800	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52890	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52910	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52920	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52930	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52950	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G52960	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53020	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53110	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53190	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53260	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53270	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53370	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53380	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53400	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53420	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53430	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53440	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53460	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53500	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53520	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53530	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53540	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53650	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53700	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53730	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53740	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53810	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53870	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G53950	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G54000	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G54080	SMALL	UP_XRN4	SMALL_UP_XRN4
AT3G54130	SMALL	UP_XRN4	SMALL_UP_XRN4
